UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
jaipal1016	Seed	Barley	Null	0.15	October	kpk1016	Qntls
ragra1020	Fertilizer	Urea	IFFCO	5	November	kpk1020	bags
mahvz1020	Fertilizer	DAP	IFFCO	6	November	kpk1020	bags
mahv1020	Fertilizer	Urea	IFFCO	5	November	kpk1020	bags
gulig1020	Fertilizer	Urea	IFFCO	6	November	kpk1020	bags
karan1016	Seed	Pearl Millet	Null	0.03	June	kpk1016	Qntls
0975manpal	Seed	Pearl Millet	Null	0.1	June	kpk0975	Qntls
ramesh1016	Fertilizer	Urea	IFFCO	5	November	kpk1016	bags
maharajdha	Seed	Mustard	Pioneer	0.06	September	KPK1323	Qntls
shriniwasdha	Seed	Mustard	"Pioneer,vijay laxmi"	0.06	September	KPK1323	Qntls
gopidha	Seed	Mustard	"Pioneer,vijay laxmi"	0.03	September	KPK1323	Qntls
jagdis1026	Seed	Potato	3797	1.5	October	kpk1026	Qntls
bal1205	Fertilizer	DAP	IPL	8	June	kpk1205	bags
bal1205	Fertilizer	Urea	IFFCO	12	June	kpk1205	bags
sadagh1026	Seed	Wheat	PBW-343	5	November	kpk1026	Qntls
sadagh1026	Fertilizer	DAP	IFFCO	40	November	kpk1026	bags
sukhar1026	Seed	Potato	3797	0.5	October	kpk1026	Qntls
kpk1021 brajesh	Seed	Barley	Pl-172	1	October	KPK1021	qntls
racvc1026	Fertilizer	DAP	IFFCO	40	November	kpk1026	bags
kpk1021gajraj	Seed	Wheat	343	2	November	KPK1021	qntls
rajig1026	Fertilizer	Urea	IFFCO	20	November	kpk1026	bags
kpk1021devisingh	Seed	Pearl Millet	9330	0.1	June	KPK1021	Qntls
kpk1021chandan	Seed	Mustard	Null	0.05	September	KPK1021	Qntls
shree1356	Fertilizer	DAP	Null	4	September	kpk1356	bags
mahes1390	Fertilizer	Urea	Null	15	August	KPK1390	bags
mote1356	Fertilizer	Urea	Null	10	July	KPK1356	bags
maharaj1018	Seed	Potato	Null	0.2	October	kpk1018	Qntls
pappu1018	Seed	Wheat	Null	0.5	November	kpk1018	Qntls
prabhu1018	Seed	Wheat	PBW-343	2	November	kpk1018	Qntls
kpk1021sastam	Fertilizer	Urea	IFFCO	6	October	KPK1021	bags
modho1356	Fertilizer	Urea	Uttam	10	July	kpk1356	bags
gopi1356	Fertilizer	Urea	Null	10	July	KPK1356	bags
hans1356	Seed	Pearl Millet	Null	2	July	kpk1356	bags
hans1356	Seed	wheat	Null	2	September	kpk1356	bags
rajuji1018	Seed	Wheat	Null	4	November	kpk1018	Qntls
na1363	Seed	Pearl Millet	Null	0.03	Select	kpk1363	Qntls
mnohar1356	Seed	Pearl Millet	Null	3	July	kpk1356	bags
lallu1261	Fertilizer	Urea	Null	12	August	kpk1261	bags
ramesh10809	Fertilizer	Urea	NULL	14	May	KPK0809	bags
sukhvir0815	Fertilizer	Urea	NULL	40	April	KPK0815	bags
jagdish008	Fertilizer	DAP	Null	3	May	CFC008	bags
kaluramcfc009	Seed	Groundnut	NULL	0.5	June	CFC009	qntls
mahesh	Seed	Potato	Null	0.5	October	kpk0975	Qntls
bhagvat0975	Seed	Pigeon pea	Null	0.1	April	kpk0975	Qntls
kahansingh	Seed	Pigeon Pea	Null	0.1	April	kpk0975	Qntls
kahansingh	Seed	Pearl Millet	Null	0.05	June	kpk0975	Qntls
uday0975	Fertilizer	Urea	IFFCO	5	October	kpk0975	bags
Bhura0975	Fertilizer	DAP	IFFCO	2	November	kpk0975	bags
bhachu0975	Fertilizer	CAN	RAd	8	January	kpk0975	bags
nemsingh1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
rajendra1016	Seed	Wheat	Null	1	November	kpk1016	Qntls
japar1099	Fertilizer	DAP	IFFCO	8	November	kpk1099	bags
chandrapal1016	Seed	Wheat	Null	3	November	kpk1016	Qntls
chandrapal1016	Fertilizer	DAP	IFFCO	5	November	kpk1016	bags
dalveer1016	Seed	Pearl Millet	Null	0.08	June	kpk1016	Qntls
digambar1016	Seed	Wheat	Null	0.5	November	kpk1016	Qntls
kuwar1016	Seed	Pearl Millet	Null	0.03	June	kpk1016	Qntls
omjiFARMER	Seed	Maize	Payoniyar	0.045	June	KPK1316	Qntls
rajuFARMER	Seed	Mustard	RajSeeds	0.06	October	KPK1316	Qntls
rajuFARMER	Seed	Wheat	"1482 ,3077"	0.8	October	KPK1316	Qntls
harveersingh1020	Seed	Wheat	Null	6	November	kpk1020	Qntls
ranveer1020	Fertilizer	DAP	IFFCO	1	November	kpk1020	bags
kpk0975raguveer2	Fertilizer	Urea	IFFCO	10	October	KPK0975	bags
kpk0975muhamad	Seed	Mustard	Null	0.02	September	kpk0975	Qntls
kpk0975anilkumar	Fertilizer	DAP	IFFCO	10	November	kpk0975	bags
rajveer1016	Seed	Pearl Millet	1034	0.1	July	kpk1016	Qntls
jitendg1016	Seed	Wheat	PBW-343	2	November	kpk1016	Qntls
jitendg1016	Seed	Paddy	Null	0.05	June	kpk1016	Qntls
 suresh1152	Seed	Mustard	Null	0.3	September	KPK1152	Qntls
devs1016	Seed	Paddy	Null	0.2	June	kpk1016	Qntls
gaddig1016	Seed	Paddy	Null	0.01	June	kpk1016	Qntls
ramgc1016	Fertilizer	Urea	IFFCO	35	November	kpk1016	bags
upendar1152	Seed	Wheat	2329	1	November	KPK1152	Qntls
birajo1152	Seed	Mustard	Null	0.24	September	KPK1152	Qntls
hareg1016	Seed	Wheat	Null	1	November	kpk1016	Qntls
braha1016	Fertilizer	Urea	IFFCO	35	November	kpk1016	bags
vijasg1016	Seed	Pearl Millet	Null	0.05	June	kpk1016	Qntls
shayamsharma1152	Seed	Mustard	Null	0.06	September	KPK1152	Qntls
rajjo1152	Fertilizer	DAP	IFFCO	6	November	KPK1152	bags
sayang1016	Seed	Wheat	PBW-343	1	November	kpk1016	Qntls
samund1016	Seed	Paddy	Null	0.02	June	kpk1016	Qntls
kkogg1016	Seed	Wheat	PBW-343	2	November	kpk1016	Qntls
pratapsingh1016	Seed	Potato	Null	1.05	October	kpk1016	Qntls
virnw1016	Seed	Wheat	PBW-343	1.5	November	kpk1016	Qntls
yoge1016	Fertilizer	Urea	IFFCO	70	November	kpk1016	bags
syora1016	Seed	Mustard	T-59	0.04	September	kpk1016	Qntls
linge1016	Seed	Wheat	PBW-343	1	November	kpk1016	Qntls
range1016	Seed	Wheat	PBW-343	2.5	November	kpk1016	Qntls
prabhusingh1016	Seed	Mustard	Null	0.05	September	kpk1016	Qntls
badam1016	Seed	Pearl Millet	Null	0.02	June	kpk1016	Qntls
bhegh1020	Fertilizer	Urea	IFFCO	600	November	kpk1020	bags
gulabs1020	Fertilizer	Urea	IFFCO	100	November	kpk1020	bags
sanmag1020	Fertilizer	DAP	IFFCO	10	November	kpk1020	bags
udayveerji1016	Fertilizer	DAP	IFFCO	60	November	kpk1016	bags
udayveerji1016	Fertilizer	Urea	IFFCO	100	November	kpk1016	bags
budh0975	Fertilizer	Can	Rad	8	January	KPK0975	bags
ragra1020	Seed	Wheat	PBW-343	1.2	November	kpk1020	Qntls
malkhan1016	Fertilizer	Urea	IFFCO	15	November	kpk1016	bags
rajme1020	Seed	Paddy	Null	0.25	June	kpk1020	Qntls
gulig1020	Seed	Wheat	PBW-343	1.4	November	kpk1020	Qntls
0975manpal	Seed	Pigeon pea	Null	0.1	January	kpk0975	Qntls
0975bahajan	Seed	Potato	Null	2	October	kpk0975	qntls
0975bahajan	Fertilizer	DAP	IFFCO	4	November	kpk0975	bags
kpk0975rajBahadur	Seed	Green Gram	Null	0.1	March	kpk0975	Qntls
gopidha	Fertilizer	DAP	IFFCO	15	October	KPK1323	bags
Murari1026	Seed	Potato	3797	0.5	October	kpk1026	Qntls
tuilo1026	Fertilizer	DAP	IFFCO	10	November	kpk1026	bags
hasnk1026	Seed	Pearl Millet	PL-172	0.15	June	kpk1026	Qntls
hasnk1026	Fertilizer	DAP	IFFCO	30	November	kpk1026	bags
lalrm1026	Seed	Wheat	PBW-343	1	November	kpk1026	Qntls
lalrm1026	Fertilizer	Urea	IFFCO	2	November	kpk1026	bags
ajamar1026	Fertilizer	Urea	IFFCO	8	November	kpk1026	bags
kpk1021dipati	Seed	Barley	Pl-172	1	October	KPK1021	qntls
kpk1021devisingh	Seed	Mustard	Null	0.05	September	KPK1021	Qntls
kpk1021bagavan	Fertilizer	Urea	IFFCO	4	October	KPK1021	bags
kpk1021bhagavan1	Fertilizer	Urea	IFFCO	3	October	KPK1021	bags
kpk1021manohar	Fertilizer	Urea	IFFCO	25	October	KPK1021	bags
kpk1021satish	Seed	Pearl Millet	9330	0.15	June	KPK1021	Qntls
ptt1205	Fertilizer	Urea	Kisan	10	June	kpk1205	bags
naog1026	Seed	Wheat	PBW-343	5	November	kpk1026	Qntls
subedar0994	Seed	Mustard	Chapka	0.03	August	kpk0994	Qntls
manglesh_niranjan	Seed	Wheat	NULL	1	September	NULL	Qntls
prahlad10962	Fertilizer	DAP	IFFCO	3	June	kpk0962	bags
jagdish0962	Fertilizer	Urea	Shri Ram	5	May	KPK0962	bags
nathubhuraCFC004	Fertilizer	DAP	Null	3	May	CFC004	bags
brij0946	Seed	Paddy	NULL	0.06	June	NULL	Qntls
sitaramnathuramCFC007	Fertilizer	Urea	Null	1	June	CFC007	bags
ramsakha0861	Fertilizer	Urea	IFFCO	10	June	KPK0861	bags
yashpalCFC001	Fertilizer	Urea	Null	1	June	CFC001	bags
mukesh0869	Fertilizer	DAP	NULL	5	June	KPK0869	bags
nemsingh	Fertilizer	Urea	NULL	25	May	KPK0772	bags
kishanchand0975	Fertilizer	DAP	IFFCO	4	November	kpk0975	bags
uday0975	Seed	Wheat	Null	20	November	kpk0975	qntls
uday0975	Fertilizer	CAN	Rad	8	January	kpk0975	bags
satisc1099	Seed	Potato	3797	1.2	November	kpk1099	Qntls
jankip1099	Seed	Pearl Millet	Pionear	0.1	June	kpk1099	Qntls
japar1099	Seed	Wheat	PBW-343	1	November	kpk1099	Qntls
satyaveer1016	Fertilizer	Urea	IFFCO	7	November	kpk1016	bags
digambar1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
ramnarayanFARMER	Fertilizer	Urea	Null	10	September	KPK1316	bags
rajuFARMER	Fertilizer	Urea	Null	7	June	KPK1316	bags
harveer1020	Fertilizer	Urea	IFFCO	5	November	kpk1020	bags
harveersingh1020	Fertilizer	Urea	IFFCO	4	November	kpk1020	bags
rajaramfarmer	Seed	Pearl Millet	Payoniyar	0.045	June	KPK1316	Qntls
kpk0975veerpal	Fertilizer	Urea	IFFCO	8	October	KPK0975	bags
kpk0975vinay	Seed	Wheat	343	1	November	KPK0975	qntls
kpk0975bakhelall	Seed	Pearl Millet	Null	0.1	June	KPK0975	Qntls
kpk0975ramprakas	Seed	Pearl Millet	Null	0.05	June	KPK0975	Qntls
kpk0975Kisad	Seed	Mustard	Null	0.04	September	KPK0975	Qntls
kpk0975raguveer2	Seed	Pearl Millet	Null	0.04	June	KPK0975	Qntls
kpk0975Kuvar1	Fertilizer	Urea	IFFCO	10	October	KPK0975	bags
kpk1152ramesh	Seed	Wheat	343	4	November	kpk1152	Qntls
rajveer1016	Seed	Till	Null	0.05	July	kpk1016	Qntls
jitendg1016	Fertilizer	DAP	IFFCO	10	November	kpk1016	bags
somed1016	Seed	Paddy	Null	0.02	June	kpk1016	Qntls
devs1016	Fertilizer	DAP	IFFCO	25	November	kpk1016	bags
vraje1016	Seed	Wheat	PBW-343	1	November	kpk1016	Qntls
vraje1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
radha1152	Seed	Mustard	Null	0.12	September	KPK1152	Qntls
saudh1016	Fertilizer	DAP	IFFCO	50	November	kpk1016	bags
omzi1026	Seed	Pearl Millet	Null	0.02	June	kpk1016	Qntls
soran1016	Seed	Pearl Millet	Null	0.04	June	kpk1016	Qntls
anil1152	Seed	Mustard	Null	0.4	September	KPK1152	Qntls
subhash1152	Seed	Wheat	2329	1.2	November	KPK1152	Qntls
bhagvan1152	Seed	Mustard	Null	0.2	September	KPK1152	Qntls
chetrpal1152	Fertilizer	Urea	IFFCO	7	October	KPK1152	bags
lachaman1152	Seed	Pearl Millet	Null	0.03	June	kpk1152	Qntls
nandi1152	Fertilizer	Urea	IFFCO	15	October	kpk1152	bags
ramih1016	Fertilizer	DAP	IFFCO	50	November	kpk1016	bags
deeand1016	Fertilizer	Urea	IFFCO	90	November	kpk1016	bags
deeand1016	Seed	Paddy	Null	0.12	June	kpk1016	Qntls
gangi1016	Seed	Wheat	PBW-343	6.4	November	kpk1016	Qntls
bhanp1016	Seed	Potato	Chipsana	0.02	November	kpk1016	Qntls
yoge1016	Seed	Wheat	PBW-343	3	November	kpk1016	Qntls
vedgh1016	Fertilizer	Urea	IFFCO	100	November	kpk1016	bags
amarg1016	Seed	Wheat	PBW-343	2.2	November	kpk1020	Qntls
neckram1016	Seed	Wheat	Null	2	November	kpk1016	Qntls
neckram1016	Fertilizer	Urea	IFFCO	6	November	kpk1016	bags
sohg1020	Seed	Barley	Null	0.02	April	kpk1020	Qntls
sharg1020	Seed	Barley	Null	0.02	April	kpk1020	Qntls
brajesh1016	Fertilizer	DAP	IFFCO	4	November	kpk1016	bags
mahv1020	Fertilizer	DAP	IFFCO	6	November	kpk1020	bags
mahv1020	Seed	Mustard	Alankar	0.01	September	kpk1020	Qntls
karan1016	Fertilizer	Urea	IFFCO	3	November	kpk1016	bags
ramesh1016	Fertilizer	DAP	IFFCO	4	November	kpk1016	bags
kpk0975utam	Fertilizer	CAN	Rad	3	January	kpk0975	bags
0975bahajan	Seed	Mustard	Null	0.08	September	kpk0975	Qntls
kpk0975rajBahadur	Seed	Pearl Millet	Null	0.1	June	kpk0975	Qntls
ramchandradha	Seed	Wheat	Lok-1	0.8	October	KPK1323	Qntls
ramdayaldha	Fertilizer	Urea	IFFCO	14	October	KPK1323	bags
vishambardha	Fertilizer	Urea	IFFCO	15	October	KPK1323	bags
sbb1205	Fertilizer	DAP	IPL	20	June	kpk1205	bags
sadagh1026	Seed	Potato	3797	0.5	October	kpk1026	Qntls
sukhar1026	Seed	Wheat	PBW-343	3	November	kpk1026	Qntls
kpk1021kanheeya	Fertilizer	DAP	IFFCO	4	November	KPK1021	bags
dimaru1026	Fertilizer	DAP	IFFCO	10	November	kpk1026	bags
rajig1026	Seed	Wheat	PBW-343	2.5	November	kpk1026	Qntls
kpk1021dipati	Seed	Pearl Millet	Pioneer	0.1	June	KPK1021	Qntls
kpk1021rameshchand	Seed	Wheat	343	0.4	November	KPK1021	Qntls
kpk1021rameshchand	Seed	Pearl Millet	9330	0.05	June	KPK1021	Qntls
kpk1021devisingh	Fertilizer	Urea	IFFCO	4	October	KPK1021	bags
kpk1021raguveer	Seed	Pearl Millet	9330	0.03	June	KPK1021	Qntls
kpk1021lakhan	Seed	Wheat	343	1	November	KPK1021	qntls
kpk1021lakhan	Seed	Pearl Millet	9330	0.05	June	KPK1021	Qntls
kpk1021lakhan	Fertilizer	Urea	IFFCO	3	October	KPK1021	bags
hement1045	Fertilizer	DAP	IFFCO	20	November	kpk1045	bags
cha1105	Fertilizer	DAP	IFFCO	4	June	KPK1105	bags
jagmal0970	Fertilizer	Urea	Shri Ram	30	May	KPK0970	bags
ksingh	Fertilizer	Urea	NULL	20	November	KPK0772	bags
rammul	Fertilizer	DAP	NULL	5	May	KPK0772	bags
maha0802	Fertilizer	Urea	NULL	20	March	KPK0802	bags
triveni0845	Fertilizer	DAP	IFFCO	36	October	KPK0845	bags
rajendra0771	Fertilizer	Urea	NULL	5	May	NULL	bags
raj0778	Fertilizer	Urea	NULL	10	January	KPK0778	bags
gyarsiCFC001	Fertilizer	Urea	Null	1	May	CFC001	bags
om1063	Seed	Maize	Proagro4640	0.1	June	KPK1063	Qntls
dangar0840	Fertilizer	DAP	IFFCO	10	June	NULL	bags
ramdevkeshraCFC007	Fertilizer	DAP	Null	1	May	CFC007	bags
hanusingh0046	Seed	Wheat	NULL	16	October	KPK0046	NULL
revati10975	Seed	Pearl Millet	Null	0.05	June	kpk0975	Qntls
kishanchand0975	Seed	Wheat	Null	10	November	kpk0975	qntls
rajiv0975	Fertilizer	CAN	Rad	12	January	kpk0975	bags
banisingh1016	Fertilizer	Urea	IFFCO	4	November	kpk1016	bags
popsingh0975	Fertilizer	CAN	Rad	8	January	kpk0975	bags
japar1099	Seed	Potato	3797	0.02	November	kpk1099	Qntls
dalveer1016	Fertilizer	Urea	IFFCO	8	November	kpk1016	bags
digambar1016	Fertilizer	DAP	IFFCO	2	November	kpk1016	bags
kailashFARMER	Fertilizer	Urea	Null	15	August	KPK1316	bags
laduramFARMER	Seed	Wheat	"1482 ,3077 ,3065"	4	March	KPK1316	qntls
omjiFARMER	Fertilizer	Urea	Null	25	June	KPK1316	bags
photoramFARMER	Fertilizer	Urea	Null	16	June	KPK1316	bags
harveer1020	Seed	Wheat	Null	1.2	November	kpk1020	Qntls
harveersingh1020	Seed	Mustard	Null	0.05	September	kpk1020	Qntls
AshokFarmer	Seed	Mustard	RajSeeds	0.9	October	KPK1316	Qntls
kpk0975veerpal	Fertilizer	DAP	IFFCO	12	November	KPK0975	bags
kpk0975Kuvar1	Seed	Mustard	Null	0.1	September	KPK0975	Qntls
kpk0975muhamad	Seed	Pearl Millet	Null	0.02	June	kpk0975	Qntls
kpk0975anilkumar	Seed	Wheat	2338	2	November	kpk0975	qntls
kpk0975anilkumar	Seed	Potato	Null	5	October	kpk0975	qntls
kpk0975yogendar	Fertilizer	Urea	IFFCO	10	October	kpk0975	bags
kpk0975shivraj	Seed	Pearl Millet	Null	0.05	June	KPK0975	Qntls
kpk1152ramesh	Seed	Mustard	Null	0.2	September	kpk1152	Qntls
kpk1152ramesh	Fertilizer	DAP	IFFCO	30	November	kpk1152	bags
anima1016	Seed	Wheat	PBW-343	8	November	kpk1016	Qntls
maing1016	Seed	Wheat	PBW-343	2.5	November	kpk1016	Qntls
devs1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
todag1016	Fertilizer	Urea	IFFCO	8	November	kpk1016	bags
radha1152	Fertilizer	Urea	IFFCO	20	October	KPK1152	bags
saudh1016	Seed	Wheat	PBW-343	3	November	kpk1016	Qntls
saudh1016	Seed	Pearl Millet	Null	0.02	June	kpk1016	Qntls
omzi1026	Seed	Wheat	PBW-343	1	November	kpk1016	Qntls
birajo1152	Seed	Pearl Millet	Null	0.31	June	KPK1152	Qntls
yatendar1152	Seed	Mustard	Null	0.12	September	KPK1152	Qntls
hareg1016	Fertilizer	DAP	IFFCO	10	November	kpk1016	bags
bhagvan1152	Seed	Pearl Millet	Pioneer	0.05	June	KPK1152	Qntls
chatrbhuj1152	Seed	Mustard	Null	0.07	September	KPK1152	Qntls
nirajan1152	Seed	Pearl Millet	Pioneer	0.04	June	KPK1152	Qntls
kirshan1152	Seed	Mustard	Null	1.2	September	KPK1152	Qntls
ramesvar1152	Seed	Pearl Millet	Pioneer	0.02	June	KPK1152	Qntls
kishan1152	Seed	Mustard	Null	0.05	September	KPK1152	Qntls
kishan1152	Seed	Pearl Millet	Pioneer	0.03	June	KPK1152	Qntls
lokesh1152	Seed	Mustard	Null	0.18	September	kpk1152	Qntls
moti1152	Fertilizer	Urea	IFFCO	15	October	kpk1152	bags
sayang1016	Seed	Paddy	Null	0.1	June	kpk1016	Qntls
kkogg1016	Seed	Mustard	t-59	0.1	September	kpk1016	Qntls
virnw1016	Fertilizer	Urea	IFFCO	30	November	kpk1016	bags
vedgh1016	Seed	Potato	Chipsana	4.5	November	kpk1016	Qntls
sunpal1016	Seed	Wheat	Null	1.5	November	kpk1016	Qntls
bhegh1020	Seed	Pigeon Pea	Null	0.1	April	kpk1020	Qntls
gulabs1020	Seed	Wheat	PBW-343	8.5	November	kpk1020	Qntls
gajendra1016	Fertilizer	DAP	IFFCO	2	November	kpk1016	bags
jaipal1016	Fertilizer	Urea	IFFCO	4	November	kpk1016	bags
kalu0975	Fertilizer	CAN	Rad	7	January	KPK0975	bags
rajme1020	Fertilizer	DAP	IFFCO	6	November	kpk1020	bags
dilim1020	Seed	Paddy	Null	0.2	June	kpk1020	Qntls
ramigb1020	Seed	Wheat	PBW-343	0.8	November	kpk1020	Qntls
sukhveerji1016	Fertilizer	Urea	IFFCO	2	November	kpk1016	bags
satish	Fertilizer	CAN	Red	7	January	kpk0975	bags
kpk0975pram	Seed	Pigeon pea	Null	0.1	April	kpk0975	Qntls
kpk0975pram	Seed	Green Gram	Null	0.1	March	kpk0975	Qntls
maharajdha	Fertilizer	DAP	IFFCO	3	October	KPK1323	bags
vishambardha	Seed	Wheat	Lok-1	0.8	October	KPK1323	Qntls
shukhg1026	Seed	Wheat	PBW-343	3	November	kpk1026	Qntls
kpk10210rajendar	Seed	Mustard	T59	0.03	September	KPK1021	Qntls
tuilo1026	Seed	Potato	3797	0.5	October	kpk1026	Qntls
kpk1021kanheeya	Seed	Pearl Millet	9330	0.05	June	KPK1021	Qntls
lalrm1026	Fertilizer	DAP	IFFCO	2	November	kpk1026	bags
lalrm1026	Seed	Potato	3797	0.5	October	kpk1026	Qntls
dinesh1026	Seed	Pearl Millet	PL-172	0.05	June	kpk1026	Qntls
racvc1026	Seed	Wheat	PBW-343	7	November	kpk1026	Qntls
kpk1021rajveer	Seed	Barley	Pl-172	0.6	October	KPK1021	Qntls
kpk1021lakhan	Fertilizer	DAP	IFFCO	3	November	KPK1021	bags
kpk1021vajjay	Seed	Mustard	Null	0.05	September	KPK1021	Qntls
charansing1043	Seed	Potato	Null	20	October	kpk1043	qntls
munishwar0881	Fertilizer	DAP	NULL	5	July	KPK0881	bags
paras0889	Fertilizer	DAP	IFFCO	75	July	KPK0889	bags
naar0801	Seed	Wheat	NULL	28	June	KPK0801	NULL
yadavramlal006	Fertilizer	Urea	Null	2.5	June	CFC006	bags
ram0884	Fertilizer	DAP	IFFCO	4	July	KPK0884	bags
rajeshwari0918	Fertilizer	DAP	IFFCO	30	July	KPK0918	bags
kyadav0970	Seed	Groundnut	Null	3	May	KPK0970	qntls
kamla0926	Fertilizer	DAP	IFFCO	30	Select	KPK0926	bags
kalu0965	Seed	Groundnut	Null	2.5	June	kpk0965	qntls
prakash0812	Seed	Wheat	NULL	7	June	KPK0812	NULL
dhanpat	Seed	Wheat	NULL	3	November	KPK0872	NULL
kishorudharamCFC005	Fertilizer	DAP	Null	2	May	CFC005	bags
shiv10890	Seed	Paddy	NULL	100	June	KPK0890	NULL
amar1094	Seed	Maize	Hybrid	0.05	June	KPK1094	Qntls
mahesh	Seed	Wheat	Null	0.8	November	kpk0975	Qntls
Bhura0975	Fertilizer	CAN	Rad	2	January	kpk0975	bags
yatendar	Fertilizer	CAN	Rad	4	January	kpk0975	bags
nemsingh1016	Fertilizer	DAP	IFFCO	2	November	kpk1016	bags
Ashok0975	Fertilizer	CAN	Rad	7	January	kpk0975	bags
jankip1099	Fertilizer	DAP	IFFCO	8	November	kpk1099	bags
jankip1099	Seed	Potato	3797	0.02	November	kpk1099	Qntls
dalveer1016	Fertilizer	DAP	IFFCO	6	November	kpk1016	bags
kuwar1016	Seed	Wheat	Null	1	November	kpk1016	Qntls
kuwar1016	Fertilizer	DAP	IFFCO	1	November	kpk1016	bags
photoramFARMER	Seed	Maize	Payoniyar	0.015	June	KPK1316	Qntls
durg1020	Fertilizer	Urea	IFFCO	5	November	kpk1020	bags
harveer1020	Seed	Pigeon Pea	Null	0.05	April	kpk1020	Qntls
malkhansingh1020	Fertilizer	Urea	IFFCO	2	November	kpk1020	bags
AshokFarmer	Fertilizer	Urea	Null	20	June	KPK1316	bags
rajaramfarmer	Seed	Mustard	RajSeeds	0.9	October	KPK1316	Qntls
ranveer1020	Seed	Mustard	Null	0.08	September	kpk1020	Qntls
kpk0975kuvar	Seed	Mustard	Null	0.03	September	KPK0975	Qntls
kpk0975kuvar	Fertilizer	DAP	IFFCO	10	November	KPK0975	bags
kpk0975raguveer2	Seed	Wheat	343	2	November	KPK0975	qntls
kpk0975sunil	Seed	Wheat	343	0.3	November	kpk0975	Qntls
kpk0975yogendar	Seed	Mustard	Null	0.03	September	kpk0975	Qntls
kpk1152ramesh	Fertilizer	Urea	IFFCO	30	October	kpk1152	bags
rajveer1016	Seed	Barley	PL172	0.3	November	kpk1016	Qntls
radhd1016	Seed	Paddy	Muchhad	0.2	June	kpk1016	Qntls
radhd1016	Fertilizer	DAP	IFFCO	8	November	kpk1016	bags
radhd1016	Fertilizer	Urea	IFFCO	10	November	kpk1016	bags
chandgh1016	Seed	Wheat	PBW-343	2	November	kpk1016	Qntls
saity1016	Seed	Wheat	PBW-343	2	November	kpk1016	Qntls
saity1016	Fertilizer	Urea	IFFCO	15	November	kpk1016	bags
garvg1016	Fertilizer	DAP	IFFCO	4	November	kpk1016	bags
todag1016	Seed	Paddy	Null	0.02	June	kpk1016	Qntls
todag1016	Seed	Pearl Millet	Null	0.02	June	kpk1016	Qntls
gaddig1016	Seed	Wheat	PBW-343	0.9	November	kpk1016	Qntls
gaddig1016	Fertilizer	DAP	IFFCO	4	November	kpk1016	bags
muking1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
gopalsha1152	Fertilizer	Urea	IFFCO	15	October	KPK1152	bags
bhug1016	Seed	Pearl Millet	Null	0.05	June	kpk1016	Qntls
subhash1152	Fertilizer	DAP	IFFCO	6	November	KPK1152	bags
gadeshi1152	Seed	Mustard	Null	0.2	September	KPK1152	Qntls
giradharish1152	Seed	Pearl Millet	Pioneer	0.045	June	kpk1152	Qntls
nandi1152	Seed	Mustard	Null	0.2	September	kpk1152	Qntls
raxz1016	Seed	Wheat	PBW-343	2.5	November	kpk1016	Qntls
ryour1016	Seed	Paddy	Null	0.02	June	kpk1016	Qntls
samund1016	Fertilizer	DAP	IFFCO	10	November	kpk1016	bags
kkogg1016	Fertilizer	DAP	IFFCO	100	November	kpk1016	bags
bhanp1016	Seed	Mustard	T-59	0.02	September	kpk1016	Qntls
sukhveer1016	Seed	Wheat	Null	0.4	November	kpk1016	Qntls
syora1016	Fertilizer	DAP	IFFCO	50	November	kpk1016	bags
prabhusingh1016	Seed	Barley	Null	0.07	October	kpk1016	Qntls
badam1016	Fertilizer	Urea	IFFCO	15	November	kpk1016	bags
raghuveer1016	Seed	Mustard	Null	0.02	September	kpk1016	Qntls
madgs1020	Fertilizer	DAP	IFFCO	10	November	kpk1020	bags
udayveerji1016	Seed	Pearl Millet	Null	0.4	June	kpk1016	Qntls
omgvv1020	Fertilizer	Urea	IFFCO	8	November	kpk1020	bags
gajendra1016	Fertilizer	Urea	IFFCO	3	November	kpk1016	bags
jaipal1016	Seed	Pearl Millet	Null	0.1	June	kpk1016	Qntls
jaipal1016	Seed	Potato	Null	0.15	October	kpk1016	Qntls
dilim1020	Fertilizer	DAP	IFFCO	3	November	kpk1020	bags
dilim1020	Seed	Potato	Null	1.5	November	kpk1020	Qntls
ramigb1020	Fertilizer	DAP	IFFCO	20	November	kpk1020	bags
0975banvari	Seed	RoundGuard	Null	0.2	March	kpk0975	Qntls
0975banvari	Seed	Pearl Millet	Null	0.1	June	kpk0975	Qntls
0975bahajan	Seed	Wheat	Null	2	November	kpk0975	qntls
maharajdha	Fertilizer	Urea	IFFCO	4	October	KPK1323	bags
gopidha	Fertilizer	Urea	IFFCO	10	October	KPK1323	bags
siyaramdha	Fertilizer	DAP	IFFCO	7	October	KPK1323	bags
sbb1205	Fertilizer	Urea	IFFCO	42	June	kpk1205	bags
shukhg1026	Seed	Pearl Millet	PL-172	0.2	June	kpk1026	Qntls
im1205	Fertilizer	Urea	Kisan	10	June	kpk1205	bags
